DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
4,16,11,16,17,992,100.7833333,4.199305554166666,6.900730664045173
4,16,22,16,19,823,100.8166667,4.200694445833333,6.714170529909472
4,16,33,16,21,782,100.85,4.202083333333333,6.663132695990803
4,16,55,16,23,520,100.8833333,4.2034722208333335,6.255750041753367
4,16,110,16,25,824,100.9166667,4.2048611125,6.715383386334681
4,16,220,16,27,522,100.95,4.20625,6.259581464064923
4,16,440,16,30,1218,101,4.208333333333333,7.105786129481271
4,19,0,13,13,623,97.71666667,4.071527777916667,6.436150368369428
4,19,11,16,36,5219,101.1,4.2124999999999995,8.560252680876685
4,19,22,16,39,3044,101.15,4.214583333333334,8.021256180143997
4,19,33,16,41,2323,101.1833333,4.215972220833334,7.751045117971802
4,19,55,16,43,1810,101.2166667,4.2173611125,7.501634457883413
4,19,110,16,45,1874,101.25,4.21875,7.536363938404511
4,19,220,16,47,2139,101.2833333,4.2201388875,7.668561108015897
4,19,440,16,49,4960,101.3166667,4.221527779166666,8.509362612301048
4,22,0,13,15,525,97.75,4.072916666666667,6.26530121273771
4,22,11,13,22,6997,97.86666667,4.077777777916666,8.853379672927634
4,22,22,13,25,7584,97.91666667,4.07986111125,8.933927891782632
4,22,33,13,27,6796,97.95,4.08125,8.824236617346639
4,22,55,13,29,8021,97.98333333,4.08263888875,8.989943046329998
4,22,110,13,31,7820,98.01666667,4.084027777916667,8.964567702601611
4,22,220,13,33,4671,98.05,4.085416666666666,8.449342524508063
4,22,330,13,36,10933,98.1,4.0874999999999995,9.299632479454944
4,22,440,13,38,8633,98.13333333,4.08888888875,9.063463176115423
4,25,0,13,17,1066,97.78333333,4.074305555416667,6.9726062513017535
4,25,11,13,47,9049,98.28333333,4.09513888875,9.110520036693972
4,25,22,13,51,13844,98.35,4.097916666666666,9.535679435605061
4,25,33,13,56,17034,98.43333333,4.10138888875,9.743025330095067
4,25,55,13,58,11460,98.46666667,4.102777777916667,9.346705246496699
