DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
5,19,110,12,10,14577,122.1666667,5.090277779166667,9.587268821942159
5,19,220,12,12,14786,122.2,5.091666666666667,9.601503695373488
5,19,330,12,14,13094,122.2333333,5.093055554166667,9.479985756941812
5,19,440,12,16,16699,122.2666667,5.094444445833333,9.723163998404846
5,22,0,9,30,2458,119.5,4.979166666666667,7.807510042216193
5,22,11,9,39,12491,119.65,4.985416666666667,9.43284371840297
5,22,22,9,41,20779,119.6833333,4.986805554166667,9.941746264653219
5,22,33,9,43,28417,119.7166667,4.988194445833334,10.254778026198021
5,22,55,9,45,43438,119.75,4.989583333333333,10.67911293408502
5,22,110,9,48,18846,119.8,4.991666666666666,9.844109029016629
5,22,220,9,50,24741,119.8333333,4.993055554166667,10.116257483422777
5,22,330,9,52,21723,119.8666667,4.9944444458333335,9.986172919154736
5,22,440,9,54,19403,119.9,4.995833333333334,9.873234509365107
5,25,0,9,32,2710,119.5333333,4.980555554166666,7.905072849498666
5,25,11,9,59,12158,119.9833333,4.999305554166667,9.405824915296419
5,25,22,10,4,22793,120.0666667,5.002777779166666,10.03425262241568
5,25,33,10,6,26640,120.1,5.004166666666666,10.190206661487347
5,25,55,10,8,23446,120.1333333,5.0055555541666665,10.062497833920736
5,25,110,10,10,18479,120.1666667,5.006944445833333,9.824444345195674
5,25,220,10,12,31282,120.2,5.008333333333334,10.350830097988764
5,25,330,10,15,32035,120.25,5.010416666666667,10.374615549443574
5,25,440,10,17,30599,120.2833333,5.011805554166666,10.328755287940472
5,28,0,9,34,1998,119.5666667,4.981944445833333,7.6004023345004
5,28,11,10,22,4126,120.3666667,5.0152777791666665,8.325306029752582
5,28,22,10,24,5236,120.4,5.016666666666667,8.563504094279487
5,28,33,10,26,4910,120.4333333,5.018055554166667,8.499232866039245
5,28,55,10,28,6193,120.4666667,5.019444445833334,8.731336360533149
5,28,110,10,30,4751,120.5,5.020833333333333,8.466320861042481
5,28,220,10,33,5150,120.55,5.022916666666666,8.546946149565585
5,28,330,10,35,5941,120.5833333,5.024305554166667,8.689801056022553
5,28,440,10,37,4566,120.6166667,5.0256944458333335,8.426611813185
6,22,0,12,41,1551,146.6833333,6.111805554166666,7.347299700743164
6,22,11,2,14,9624,148.2333333,6.1763888875,9.172119159155985
6,22,22,2,16,17106,148.2666667,6.177777779166667,9.747243015452291
6,22,33,2,19,24615,148.3166667,6.1798611125,10.111151917001878
