file_name,X3,X4,X5,X6,species,temperature,replicate,cell_density,start_time,cell_volume,begin.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,total_biovolume
flowcamdata/summaries_090517/2-10-1_summary,NA,NA,NA,NA,2,10,1,11432,2017-05-09T11:04:10Z,529.91,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:04:10 UTC,28.00289352,672.0694444,6057931.12
flowcamdata/summaries_090517/2-10-2_summary,NA,NA,NA,NA,2,10,2,8585,2017-05-09T11:01:03Z,658.91,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:01:03 UTC,28.00072917,672.0175,5656742.35
flowcamdata/summaries_090517/2-10-3_summary,NA,NA,NA,NA,2,10,3,8370,2017-05-09T11:05:37Z,591.78,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:05:37 UTC,28.00390046,672.0936111,4953198.6
flowcamdata/summaries_090517/2-10-4_summary,NA,NA,NA,NA,2,10,4,4293,2017-05-09T11:06:57Z,578.4,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:06:57 UTC,28.00482639,672.1158333,2483071.2
flowcamdata/summaries_090517/2-10-5_summary,NA,NA,NA,NA,2,10,5,11793,2017-05-09T11:08:23Z,511.71,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:08:23 UTC,28.00582176,672.1397222,6034596.03
flowcamdata/summaries_090517/2-17-1_summary,NA,NA,NA,NA,2,17,1,10651,2017-05-09T11:33:42Z,559.96,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:33:42 UTC,28.02340278,672.5616667,5964133.96
flowcamdata/summaries_090517/2-17-2_summary,NA,NA,NA,NA,2,17,2,11098,2017-05-09T11:35:18Z,484.28,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:35:18 UTC,28.02451389,672.5883333,5374539.44
flowcamdata/summaries_090517/2-17-3_summary,NA,NA,NA,NA,2,17,3,8684,2017-05-09T11:39:16Z,426.88,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:39:16 UTC,28.02726852,672.6544444,3707025.92
flowcamdata/summaries_090517/2-17-4_summary,NA,NA,NA,NA,2,17,4,5738,2017-05-09T11:42:29Z,451.45,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:42:29 UTC,28.02950231,672.7080556,2590420.1
flowcamdata/summaries_090517/2-17-5_summary,NA,NA,NA,NA,2,17,5,9037,2017-05-09T11:43:54Z,484.67,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 11:43:54 UTC,28.03048611,672.7316667,4379962.79
flowcamdata/summaries_090517/2-24-1_summary,NA,NA,NA,NA,2,24,1,6406,2017-05-09T12:08:44Z,514.09,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:08:44 UTC,28.04773148,673.1455556,3293260.54
flowcamdata/summaries_090517/2-24-2_summary,NA,NA,NA,NA,2,24,2,5639,2017-05-09T12:10:09Z,471.38,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:10:09 UTC,28.04871528,673.1691667,2658111.82
flowcamdata/summaries_090517/2-24-3_summary,NA,NA,NA,NA,2,24,3,6992,2017-05-09T12:11:36Z,468.81,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:11:36 UTC,28.04972222,673.1933333,3277919.52
flowcamdata/summaries_090517/2-24-4_summary,NA,NA,NA,NA,2,24,4,6.00E+03,2017-05-09T12:13:39Z,494.3,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:13:39 UTC,28.05114583,673.2275,2965800
flowcamdata/summaries_090517/2-24-5_summary,NA,NA,NA,NA,2,24,5,6925,2017-05-09T12:15:04Z,485.75,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:15:04 UTC,28.05212963,673.2511111,3363818.75
flowcamdata/summaries_090517/2-31-1_summary,NA,NA,NA,NA,2,31,1,45,2017-05-09T12:26:45Z,92.91,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:26:45 UTC,28.06024306,673.4458333,4180.95
flowcamdata/summaries_090517/2-31-2_summary,NA,NA,NA,NA,2,31,2,271,2017-05-09T12:28:17Z,200.5,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:28:17 UTC,28.06130787,673.4713889,54335.5
flowcamdata/summaries_090517/2-31-3_summary,NA,NA,NA,NA,2,31,3,92,2017-05-09T12:30:53Z,111.52,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:30:53 UTC,28.06311343,673.5147222,10259.84
flowcamdata/summaries_090517/2-31-4_summary,NA,NA,NA,NA,2,31,4,45,2017-05-09T12:34:16Z,94.1,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:34:16 UTC,28.06546296,673.5711111,4234.5
flowcamdata/summaries_090517/2-31-5_summary,NA,NA,NA,NA,2,31,5,71,2017-05-09T12:36:10Z,69.42,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:36:10 UTC,28.06678241,673.6027778,4928.82
flowcamdata/summaries_090517/2-38-1_summary,NA,NA,NA,NA,2,38,1,0,2017-05-09T12:53:28Z,0,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:53:28 UTC,28.0787963,673.8911111,0
flowcamdata/summaries_090517/2-38-2_summary,NA,NA,NA,NA,2,38,2,0,2017-05-09T12:54:47Z,0,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:54:47 UTC,28.07971065,673.9130556,0
flowcamdata/summaries_090517/2-38-3_summary,NA,NA,NA,NA,2,38,3,136,2017-05-09T12:56:13Z,105.38,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:56:13 UTC,28.08070602,673.9369444,14331.68
flowcamdata/summaries_090517/2-38-4_summary,NA,NA,NA,NA,2,38,4,136,2017-05-09T12:57:38Z,80.02,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:57:38 UTC,28.08168981,673.9605556,10882.72
flowcamdata/summaries_090517/2-38-5_summary,NA,NA,NA,NA,2,38,5,136,2017-05-09T12:59:52Z,1566.62,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-05-09 12:59:52 UTC,28.08324074,673.9977778,213060.32
flowcamdata/summaries_090617/4-03-1r2_summary,NA,NA,NA,NA,4,3,1,6083,2017-06-09T15:53:08Z,563.7,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-09 15:53:08 UTC,56.20356481,1348.885556,3428987.1
flowcamdata/summaries_090617/4-03-2_summary,NA,NA,NA,NA,4,3,2,12349,2017-06-09T15:54:36Z,557.65,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-09 15:54:36 UTC,56.20458333,1348.91,6886419.85
flowcamdata/summaries_090617/4-03-3_summary,NA,NA,NA,NA,4,3,3,5603,2017-06-09T15:58:15Z,558.8,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-09 15:58:15 UTC,56.20711806,1348.970833,3130956.4
flowcamdata/summaries_090617/4-03-4_summary,NA,NA,NA,NA,4,3,4,3693,2017-06-09T15:56:33Z,536.02,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-09 15:56:33 UTC,56.2059375,1348.9425,1979521.86
flowcamdata/summaries_090617/4-03-4r2_summary,NA,NA,NA,NA,4,3,4,12168,2017-06-09T16:00:03Z,522.17,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-09 16:00:03 UTC,56.20836806,1349.000833,6353764.56
flowcamdata/summaries_090617/4-03-5_summary,NA,NA,NA,NA,4,3,5,11473,2017-06-09T16:02:09Z,548.43,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-06-09 16:02:09 UTC,56.20982639,1349.035833,6292137.39
flowcamdata/summaries_110417/1-03-1_summary,NA,NA,NA,NA,1,3,1,886,2017-04-11T11:40:53Z,528.98,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 11:40:53 UTC,7.028391204,168.6813889,468676.28
flowcamdata/summaries_110417/1-03-2_summary,NA,NA,NA,NA,1,3,2,424,2017-04-11T11:45:14Z,771.08,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 11:45:14 UTC,7.031412037,168.7538889,326937.92
flowcamdata/summaries_110417/1-03-3_summary,NA,NA,NA,NA,1,3,3,131,2017-04-11T11:46:56Z,888.31,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 11:46:56 UTC,7.032592593,168.7822222,116368.61
flowcamdata/summaries_110417/1-03-4_summary,NA,NA,NA,NA,1,3,4,174,2017-04-11T11:49:07Z,1160.88,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 11:49:07 UTC,7.034108796,168.8186111,201993.12
flowcamdata/summaries_110417/1-03-5_summary,NA,NA,NA,NA,1,3,5,131,2017-04-11T11:50:39Z,733.61,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 11:50:39 UTC,7.035173611,168.8441667,96102.91
flowcamdata/summaries_110417/1-10-1_summary,NA,NA,NA,NA,1,10,1,4189,2017-04-11T12:06:51Z,1260.67,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:06:51 UTC,7.046423611,169.1141667,5280946.63
flowcamdata/summaries_110417/1-10-2_summary,NA,NA,NA,NA,1,10,2,8640,2017-04-11T12:08:18Z,1233.71,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:08:18 UTC,7.047430556,169.1383333,10659254.4
flowcamdata/summaries_110417/1-10-3_summary,NA,NA,NA,NA,1,10,3,6153,2017-04-11T12:09:44Z,1213.74,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:09:44 UTC,7.048425926,169.1622222,7468142.22
flowcamdata/summaries_110417/1-10-4_summary,NA,NA,NA,NA,1,10,4,5305,2017-04-11T12:12:35Z,1266.68,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:12:35 UTC,7.050405093,169.2097222,6719737.4
flowcamdata/summaries_110417/1-10-5_summary,NA,NA,NA,NA,1,10,5,4931,2017-04-11T12:13:45Z,1182.2,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:13:45 UTC,7.051215278,169.2291667,5829428.2
flowcamdata/summaries_110417/1-17-1_summary,NA,NA,NA,NA,1,17,1,11960,2017-04-11T12:34:01Z,1022.65,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:34:01 UTC,7.065289352,169.5669444,12230894
flowcamdata/summaries_110417/1-17-2_summary,NA,NA,NA,NA,1,17,2,16363,2017-04-11T12:35:44Z,1066.93,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:35:44 UTC,7.066481481,169.5955556,17458175.59
flowcamdata/summaries_110417/1-17-3_summary,NA,NA,NA,NA,1,17,3,9338,2017-04-11T12:39:18Z,1042.7,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:39:18 UTC,7.068958333,169.655,9736732.6
flowcamdata/summaries_110417/1-17-4_summary,NA,NA,NA,NA,1,17,4,14629,2017-04-11T12:49:08Z,1072.56,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:49:08 UTC,7.075787037,169.8188889,15690480.24
flowcamdata/summaries_110417/1-17-5_summary,NA,NA,NA,NA,1,17,5,17731,2017-04-11T12:52:54Z,1050.27,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 12:52:54 UTC,7.078402778,169.8816667,18622337.37
flowcamdata/summaries_110417/1-24-1_summary,NA,NA,NA,NA,1,24,1,19548,2017-04-11T13:58:07Z,776.86,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 13:58:07 UTC,7.12369213,170.9686111,15186059.28
flowcamdata/summaries_110417/1-24-2_summary,NA,NA,NA,NA,1,24,2,20715,2017-04-11T14:00:14Z,773.88,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:00:14 UTC,7.125162037,171.0038889,16030924.2
flowcamdata/summaries_110417/1-24-3_summary,NA,NA,NA,NA,1,24,3,19853,2017-04-11T14:02:20Z,987.8,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:02:20 UTC,7.12662037,171.0388889,19610793.4
flowcamdata/summaries_110417/1-24-4_summary,NA,NA,NA,NA,1,24,4,15316,2017-04-11T14:04:10Z,1053.76,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:04:10 UTC,7.127893519,171.0694444,16139388.16
flowcamdata/summaries_110417/1-24-5_summary,NA,NA,NA,NA,1,24,5,19286,2017-04-11T14:12:52Z,751.05,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:12:52 UTC,7.133935185,171.2144444,14484750.3
flowcamdata/summaries_110417/1-31-1_summary,NA,NA,NA,NA,1,31,1,1091,2017-04-11T14:26:43Z,532.24,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:26:43 UTC,7.143553241,171.4452778,580673.84
flowcamdata/summaries_110417/1-31-2_summary,NA,NA,NA,NA,1,31,2,960,2017-04-11T14:29:17Z,770.99,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:29:17 UTC,7.145335648,171.4880556,740150.4
flowcamdata/summaries_110417/1-31-3_summary,NA,NA,NA,NA,1,31,3,743,2017-04-11T14:31:40Z,477.47,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:31:40 UTC,7.146990741,171.5277778,354760.21
flowcamdata/summaries_110417/1-31-4_summary,NA,NA,NA,NA,1,31,4,1047,2017-04-11T14:33:40Z,420.9,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:33:40 UTC,7.14837963,171.5611111,440682.3
flowcamdata/summaries_110417/1-31-5_summary,NA,NA,NA,NA,1,31,5,873,2017-04-11T14:35:49Z,439.25,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:35:49 UTC,7.149872685,171.5969444,383465.25
flowcamdata/summaries_110417/1-38-1_summary,NA,NA,NA,NA,1,38,1,87,2017-04-11T14:47:00Z,315.57,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:47:00 UTC,7.157638889,171.7833333,27454.59
flowcamdata/summaries_110417/1-38-2_summary,NA,NA,NA,NA,1,38,2,131,2017-04-11T14:48:00Z,1211.76,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:48:00 UTC,7.158333333,171.8,158740.56
flowcamdata/summaries_110417/1-38-3_summary,NA,NA,NA,NA,1,38,3,262,2017-04-11T14:50:50Z,1232.61,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:50:50 UTC,7.160300926,171.8472222,322943.82
flowcamdata/summaries_110417/1-38-4_summary,NA,NA,NA,NA,1,38,4,131,2017-04-11T14:52:25Z,1326.32,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:52:25 UTC,7.161400463,171.8736111,173747.92
flowcamdata/summaries_110417/1-38-5_summary,NA,NA,NA,NA,1,38,5,262,2017-04-11T14:54:00Z,612.12,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--2017-04-11 14:54:00 UTC,7.1625,171.9,160375.44
flowcamdata/summaries_110417/2-03-1_summary,NA,NA,NA,NA,2,3,1,1789,2017-04-11T11:53:44Z,355.23,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 11:53:44 UTC,0.037314815,0.895555556,635506.47
flowcamdata/summaries_110417/2-03-2_summary,NA,NA,NA,NA,2,3,2,1440,2017-04-11T11:55:12Z,520.35,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 11:55:12 UTC,0.038333333,0.92,749304
flowcamdata/summaries_110417/2-03-3_summary,NA,NA,NA,NA,2,3,3,2313,2017-04-11T11:56:37Z,342.66,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 11:56:37 UTC,0.03931713,0.943611111,792572.58
flowcamdata/summaries_110417/2-03-4_summary,NA,NA,NA,NA,2,3,4,1658,2017-04-11T11:58:16Z,394.04,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 11:58:16 UTC,0.040462963,0.971111111,653318.32
flowcamdata/summaries_110417/2-03-5_summary,NA,NA,NA,NA,2,3,5,2486,2017-04-11T12:04:59Z,373.48,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:04:59 UTC,0.045127315,1.083055556,928471.28
flowcamdata/summaries_110417/2-10-1_summary,NA,NA,NA,NA,2,10,1,1876,2017-04-11T12:15:53Z,872.99,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:15:53 UTC,0.052696759,1.264722222,1637729.24
flowcamdata/summaries_110417/2-10-2_summary,NA,NA,NA,NA,2,10,2,2225,2017-04-11T12:17:17Z,453.26,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:17:17 UTC,0.053668981,1.288055556,1008503.5
flowcamdata/summaries_110417/2-10-3_summary,NA,NA,NA,NA,2,10,3,2376,2017-04-11T12:18:51Z,898.3,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:18:51 UTC,0.054756944,1.314166667,2134360.8
flowcamdata/summaries_110417/2-10-4_summary,NA,NA,NA,NA,2,10,4,1855,2017-04-11T12:20:23Z,577.08,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:20:23 UTC,0.055821759,1.339722222,1070483.4
flowcamdata/summaries_110417/2-10-5_summary,NA,NA,NA,NA,2,10,5,1396,2017-04-11T12:22:01Z,420.56,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:22:01 UTC,0.056956019,1.366944444,587101.76
flowcamdata/summaries_110417/2-17-1_summary,NA,NA,NA,NA,2,17,1,1833,2017-04-11T12:55:39Z,292.63,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:55:39 UTC,0.0803125,1.9275,536390.79
flowcamdata/summaries_110417/2-17-2_summary,NA,NA,NA,NA,2,17,2,829,2017-04-11T12:58:11Z,294.11,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 12:58:11 UTC,0.082071759,1.969722222,243817.19
flowcamdata/summaries_110417/2-17-3_summary,NA,NA,NA,NA,2,17,3,1311,2017-04-11T13:00:13Z,299.73,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 13:00:13 UTC,0.083483796,2.003611111,392946.03
flowcamdata/summaries_110417/2-17-4_summary,NA,NA,NA,NA,2,17,4,1481,2017-04-11T13:02:13Z,349.79,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 13:02:13 UTC,0.084872685,2.036944444,518038.99
flowcamdata/summaries_110417/2-17-5_summary,NA,NA,NA,NA,2,17,5,1527,2017-04-11T13:04:16Z,317.48,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 13:04:16 UTC,0.086296296,2.071111111,484791.96
flowcamdata/summaries_110417/2-24-1_summary,NA,NA,NA,NA,2,24,1,2182,2017-04-11T14:15:31Z,437.34,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:15:31 UTC,0.135775463,3.258611111,954275.88
flowcamdata/summaries_110417/2-24-2_summary,NA,NA,NA,NA,2,24,2,1614,2017-04-11T14:17:33Z,335.23,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:17:33 UTC,0.1371875,3.2925,541061.22
flowcamdata/summaries_110417/2-24-3_summary,NA,NA,NA,NA,2,24,3,2793,2017-04-11T14:19:36Z,321.54,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:19:36 UTC,0.138611111,3.326666667,898061.22
flowcamdata/summaries_110417/2-24-4_summary,NA,NA,NA,NA,2,24,4,1876,2017-04-11T14:21:49Z,455.08,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:21:49 UTC,0.140150463,3.363611111,853730.08
flowcamdata/summaries_110417/2-24-5_summary,NA,NA,NA,NA,2,24,5,1091,2017-04-11T14:23:40Z,376.08,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:23:40 UTC,0.141435185,3.394444444,410303.28
flowcamdata/summaries_110417/2-31-1_summary,NA,NA,NA,NA,2,31,1,1091,2017-04-11T14:38:17Z,453.55,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:38:17 UTC,0.151585648,3.638055556,494823.05
flowcamdata/summaries_110417/2-31-2_summary,NA,NA,NA,NA,2,31,2,1527,2017-04-11T14:39:51Z,384.16,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:39:51 UTC,0.152673611,3.664166667,586612.32
flowcamdata/summaries_110417/2-31-3_summary,NA,NA,NA,NA,2,31,3,1440,2017-04-11T14:41:27Z,374.36,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:41:27 UTC,0.153784722,3.690833333,539078.4
flowcamdata/summaries_110417/2-31-4_summary,NA,NA,NA,NA,2,31,4,1702,2017-04-11T14:43:03Z,797.95,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:43:03 UTC,0.154895833,3.7175,1358110.9
flowcamdata/summaries_110417/2-31-5_summary,NA,NA,NA,NA,2,31,5,1571,2017-04-11T14:44:36Z,483.42,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 14:44:36 UTC,0.155972222,3.743333333,759452.82
flowcamdata/summaries_110417/2-38-1_summary,NA,NA,NA,NA,2,38,1,131,2017-04-11T15:05:55Z,10594.41,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 15:05:55 UTC,0.170775463,4.098611111,1387867.71
flowcamdata/summaries_110417/2-38-2_summary,NA,NA,NA,NA,2,38,2,1134,2017-04-11T15:18:01Z,490.58,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 15:18:01 UTC,0.179178241,4.300277778,556317.72
flowcamdata/summaries_110417/2-38-3_summary,NA,NA,NA,NA,2,38,3,1265,2017-04-11T15:19:49Z,347.07,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 15:19:49 UTC,0.180428241,4.330277778,439043.55
flowcamdata/summaries_110417/2-38-4_summary,NA,NA,NA,NA,2,38,4,1527,2017-04-11T15:21:28Z,311.55,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 15:21:28 UTC,0.181574074,4.357777778,475736.85
flowcamdata/summaries_110417/2-38-5_summary,NA,NA,NA,NA,2,38,5,829,2017-04-11T15:23:13Z,394.53,2017-04-11T11:00:00Z,2017-04-11 11:00:00 UTC--2017-04-11 15:23:13 UTC,0.182789352,4.386944444,327065.37
flowcamdata/summaries_120517/3-03-1_summary,NA,NA,NA,NA,3,3,1,673,2017-05-12T13:20:21Z,1016.82,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:20:21 UTC,28.09746528,674.3391667,684319.86
flowcamdata/summaries_120517/3-03-2_summary,NA,NA,NA,NA,3,3,2,361,2017-05-12T13:22:21Z,397.79,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:22:21 UTC,28.09885417,674.3725,143602.19
flowcamdata/summaries_120517/3-03-3_summary,NA,NA,NA,NA,3,3,3,316,2017-05-12T13:54:09Z,403.96,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:54:09 UTC,28.1209375,674.9025,127651.36
flowcamdata/summaries_120517/3-03-4_summary,NA,NA,NA,NA,3,3,4,465,2017-05-12T13:55:35Z,423.17,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:55:35 UTC,28.12193287,674.9263889,196774.05
flowcamdata/summaries_120517/3-03-5_summary,NA,NA,NA,NA,3,3,5,463,2017-05-12T13:56:56Z,472.8,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:56:56 UTC,28.12287037,674.9488889,218906.4
flowcamdata/summaries_120517/3-10-1_summary,NA,NA,NA,NA,3,10,1,6868,2017-05-12T13:11:25Z,816.31,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:11:25 UTC,28.09126157,674.1902778,5606417.08
flowcamdata/summaries_120517/3-10-2_summary,NA,NA,NA,NA,3,10,2,7998,2017-05-12T13:13:08Z,1087.46,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:13:08 UTC,28.0924537,674.2188889,8697505.08
flowcamdata/summaries_120517/3-10-3_summary,NA,NA,NA,NA,3,10,3,8473,2017-05-12T13:15:45Z,938.37,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:15:45 UTC,28.09427083,674.2625,7950809.01
flowcamdata/summaries_120517/3-10-4_summary,NA,NA,NA,NA,3,10,4,8656,2017-05-12T13:17:03Z,972.63,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:17:03 UTC,28.09517361,674.2841667,8419085.28
flowcamdata/summaries_120517/3-10-5_summary,NA,NA,NA,NA,3,10,5,7353,2017-05-12T13:18:44Z,1141.72,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 13:18:44 UTC,28.09634259,674.3122222,8395067.16
flowcamdata/summaries_120517/3-17-1_summary,NA,NA,NA,NA,3,17,1,14120,2017-05-12T12:42:00Z,899.22,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 12:42:00 UTC,28.07083333,673.7,12696986.4
flowcamdata/summaries_120517/3-17-2_summary,NA,NA,NA,NA,3,17,2,7444,2017-05-12T12:44:50Z,848.3,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 12:44:50 UTC,28.07280093,673.7472222,6314745.2
flowcamdata/summaries_120517/3-17-3_summary,NA,NA,NA,NA,3,17,3,13104,2017-05-12T12:47:08Z,785.72,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 12:47:08 UTC,28.07439815,673.7855556,10296074.88
flowcamdata/summaries_120517/3-17-4_summary,NA,NA,NA,NA,3,17,4,12225,2017-05-12T12:48:47Z,727.27,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 12:48:47 UTC,28.07554398,673.8130556,8890875.75
flowcamdata/summaries_120517/3-17-5_summary,NA,NA,NA,NA,3,17,5,10898,2017-05-12T12:51:16Z,878.78,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 12:51:16 UTC,28.07726852,673.8544444,9576944.44
flowcamdata/summaries_120517/3-24-1_summary,NA,NA,NA,NA,3,24,1,10618,2017-05-12T14:10:28Z,591.58,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-12 14:10:28 UTC,28.13226852,675.1744444,6281396.44
