Temperature,run,term,estimate,std.error,statistic,p.value
13,97,umax,1.027913128304713,0.07231810476503175,14.21377304679787,3.1045358146326884e-5
13,98,ks,0,1.8436329203135404,0,1
13,98,umax,1.0377019673375611,0.07817472069126676,13.274137191173711,4.337310785259127e-5
13,99,ks,0,3.2695896879496016,0,1
13,99,umax,1.104578924438667,0.14757380916531518,7.4849252091968115,6.725138414684492e-4
13,100,ks,0,1.8879128956397406,0,1
13,100,umax,1.03634360350027,0.07994751681392523,12.962799156255471,4.8697812806322226e-5
16,1,ks,0.8789800423281251,3.1857723088272776,0.2759079925117714,0.7936589669399365
16,1,umax,1.3989652657791514,0.16446369200413904,8.50622559138429,3.692908031906792e-4
16,2,ks,0,2.677372884725768,0,1
16,2,umax,1.4310521704563117,0.15656101055644486,9.140539942672222,2.626055783842603e-4
16,3,ks,0.7874283300195735,2.5735774539588463,0.3059664393656773,0.7719598576758234
16,3,umax,1.3932015825267448,0.13366257079285687,10.423273877365821,1.4008134317256116e-4
16,4,ks,0.8778262108290601,2.9210949233773347,0.3005127302792776,0.7758800900749865
16,4,umax,1.3881480103457935,0.14965290735411005,9.275783777866375,2.4486985756529193e-4
16,5,ks,0.8848364778480019,3.0666558315033776,0.288534653533072,0.7845166067498868
16,5,umax,1.3885772165452377,0.1570373071220393,8.842339708908309,3.07413691383425e-4
16,6,ks,1.6946618577896515,2.8992381521043473,0.5845197147945984,0.5842499038387824
16,6,umax,1.4703586777721058,0.14431945005381158,10.18822256614657,1.5631369333856968e-4
16,7,ks,0.8598589236635669,3.0299455509587734,0.2837869226367713,0.7879496895204493
16,7,umax,1.3905295819650882,0.15580482945078752,8.924816944806583,2.941672091119654e-4
16,8,ks,0.8541184977629203,3.0462113595187996,0.2803871422427637,0.7904114334334409
16,8,umax,1.3937250113516864,0.1571009384240128,8.87152569127274,3.026466333231616e-4
16,9,ks,1.3515333353887204,3.164173346012382,0.42713631258286683,0.6870488136877004
16,9,umax,1.4235976036274112,0.15798518053829178,9.010956589579399,2.810508230719128e-4
16,10,ks,0,2.899866681697323,0,1
16,10,umax,1.4036431492404966,0.1663236584456384,8.439227241380495,3.8333556627524084e-4
16,11,ks,1.4705317049237336,2.898796283156155,0.5072904617231834,0.6335275059453123
16,11,umax,1.4382090282702504,0.14441823539095125,9.958638702217266,1.7437879891862376e-4
16,12,ks,0.7817452605843435,2.9218407624917035,0.267552315177396,0.799729748444902
16,12,umax,1.3899406683118407,0.15149091615627194,9.175075995170785,2.579351435106537e-4
16,13,ks,1.1136634380446508,3.0868202870582877,0.36078013440360085,0.7330053724052927
16,13,umax,1.4168684094920103,0.15731977770964323,9.006295521895849,2.8174251514855036e-4
16,14,ks,0.824993965890616,3.0041971950839557,0.27461378608588993,0.7945981969337075
16,14,umax,1.3951791171747465,0.1555972825326347,8.966603365210599,2.877155340868771e-4
16,15,ks,0.8115049745839112,2.9879147196511293,0.2715957618357538,0.7967899645828046
16,15,umax,1.3887146102792054,0.15426793548330797,9.001965352867943,2.8238691790381175e-4
