N,Temp,Species,a,b,z,w,ks_a,ks_b,tn,r_pred
440,30.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.08949113211233421
330,30.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.08947635428838831
0,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.06519571484090211
11,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12459163137463579
22,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12578143924138252
33,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12618870596323173
55,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.1265184829592938
110,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12676816547325256
220,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.1268937707433404
440,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12695676574678977
330,30.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12693575312401087
0,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.08490611115254808
11,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16243294312421458
22,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16398764439871336
33,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.1645198280915276
55,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16495076011956186
110,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16527703308212788
220,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16544116905042724
440,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16552348869419187
330,30.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16549603012068925
0,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.1051491009852455
11,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.2013754835033025
22,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.20330729298318034
33,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.20396858221119107
55,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.20450406368447485
110,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.204909498757436
220,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.20511345966665703
440,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.20521575319105337
330,30.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.20518163209597315
0,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.12593551147351054
11,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24144356650059753
22,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24376501026657657
33,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24455970054205242
55,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24520321262180675
110,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24569044723460526
220,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24593556044141546
440,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.24605849370173766
330,30.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.2460174879715906
0,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.14727636381592615
11,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.28266198313311264
22,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.2853859056085796
33,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.28631840182265667
55,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.2870735143917589
110,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.28764525323905554
220,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.28793287996849376
440,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.28807713581364053
330,31,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.28802901766598743
0,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.16918287650306407
11,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3250560101986869
22,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.32819558135913673
33,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3292704002643846
55,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.33014077394313746
110,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3307997905143151
220,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.33113132663030503
440,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3312976052894894
330,31.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3312421411439301
0,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.19166646859640846
11,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3686514191822041
22,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3722201419176038
33,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3734419146633834
55,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.37443130286819926
110,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.37518044100945896
220,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3755573178017513
440,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3757463372794582
330,31.200000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.37568328762586833
0,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.21473876305904643
11,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4134744853181144
22,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.41748620295129635
33,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4188596776729849
55,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4199719287188601
110,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.42081410422857596
220,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4212377892164551
440,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.42145028569581505
330,31.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.42137940495977533
0,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.23841159013892638
11,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4595519968119475
22,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4640209007761995
33,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4655509452393792
55,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4667900044870532
110,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.46772820674506405
220,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4682002044981625
440,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4684369327529143
330,31.400000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4683579691582739
0,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.26269699080545783
11,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5069112642234705
22,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5118519019025547
33,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5135435062032859
55,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5149134182519947
110,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5159507118835255
220,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5164725648600942
440,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5167342986753113
330,31.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5166469941038275
0,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.2876072202403192
11,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5555801300143528
22,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5610074127482488
33,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5628656920705661
55,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5643706029973192
110,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5655101295722396
220,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5660834189752308
440,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5663709515769907
330,31.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5662750414249849
0,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.31315475138320004
11,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6055869782629419
22,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6115161895226725
33,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6135463869544698
55,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6151905466007979
110,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6164355263689353
220,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6170618730202625
440,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6173760175144409
330,31.700000000000003,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6172712305464101
0,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.3393522785334019
11,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6569607445491706
22,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6634075482841372
33,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6656150376926254
55,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6674028019997651
110,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6687565356630103
220,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6694376008963533
440,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6697791907167309
330,31.8,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.6696652489158519
0,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.36621272100812774
11,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7097309260124471
22,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7167113751737675
33,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7191016641417182
55,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7210374975352181
110,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7225033680571689
220,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7232408546297039
440,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7236107439955726
330,31.900000000000002,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7234873624110375
0,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.393749226858233
11,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7639275915852992
22,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7714581368287102
33,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7740368696527148
55,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.776125347477468
110,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7777068219313773
220,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7785024749548166
440,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.778901539338282
330,32,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.7787684259293982
0,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.4219751766424558
11,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8195813924060421
22,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.827678890977998
33,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8304518517300044
55,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8326976627367313
110,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8343982941925374
220,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8352539020838713
440,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8356830386870459
330,32.1,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8355398941640362
0,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.45090418726087445
11,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8767235724132347
22,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8854052972239052
33,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8883784128773131
55,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.890786361761539
110,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8926097912127717
220,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8935271866651141
440,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8939873149074046
330,32.2,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.8938338325688393
0,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.48055011584857577
11,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.935385979125183
22,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9446696280121266
33,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9478489716337484
55,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9504239816283419
110,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9523739399597165
220,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9533550009336614
440,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.953847062949354
330,32.3,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9536829285161479
0,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5109270637303965
11,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.9956010746075228
22,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.005504779793887
33,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0088965738031106
55,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.011643689325467
110,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0137239993219898
220,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0147706500578975
440,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.015295611204251
330,32.400000000000006,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0151205026501537
0,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.542049380437695
11,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.057401946632145
22,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0679442843833145
33,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.071554903879826
55,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0744792932348062
110,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0766938716332344
220,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0778080836848714
440,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0783669330609313
330,32.5,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.0781805204394406
0,32.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-0.5739316677880648
11,32.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.1208223200306417
22,32.6,CS,0.13013008592556996,0.13862475562209953,-20,100.49715364779155,1.0231654309121336,-96.937406097498,0.23082256988566963,-1.1320223205133435
