N,Temp,Species,a,b,z,w,ks,tn,r_pred
11,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.28973966588883515
22,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3278072411938751
33,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.35175590879723495
55,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3802155079472914
110,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.41117519776960326
220,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.43161668051770696
440,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4435678506423362
330,13.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.43943701325347373
0,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.22374433647598935
11,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2948737866440722
22,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.33361591069574514
33,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3579889432234777
55,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3869528399754306
110,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.41846112843578126
220,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.43926482959303137
440,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.45142777172477605
330,13.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.44722373684012157
0,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2276354750850898
11,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.30000193779236073
22,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.33941782627119355
33,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.364214730300584
55,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.39368233829142957
110,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4257385875165788
220,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4469040859200079
440,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4592785538247599
330,13.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.45500140655339055
0,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.23152173614548996
11,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.30512366079467945
22,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.34521246913584525
33,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.37043271334326316
55,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.40040340117012796
110,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4330069242903483
220,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4545337664265083
440,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4671194949563603
330,13.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46276932694477413
0,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.23540276725413356
11,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.31023849121726754
22,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3509993138361025
33,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3766423285097676
55,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4071154191508995
110,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4402654796701027
220,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46215317925918364
440,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4749498841092832
330,13.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.47052679362544075
0,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.23927821149316636
11,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3153459586762894
22,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.35677782818653947
33,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.38284300473471305
55,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.41381777496503686
110,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.44751358612498787
220,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46976162370103314
440,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4827690011641541
330,13.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.47827309318230915
0,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2431477073876083
11,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3204455867820503
22,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3625474732067888
33,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3890341636613548
55,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4205098434625483
110,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.45475056760111815
220,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4773583900883038
440,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4905761168071172
330,13.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.48600750309344243
0,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.24701088886268335
11,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.32553689308276135
22,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3683077030579181
33,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.39521521957331546
55,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.42719099153836204
110,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46197573944177206
220,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.48494275972671874
440,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4983704924437435
330,13.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4937292916427584
0,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2508673852008044
11,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3306193890078495
22,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.37405796497829136
33,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4013855793257614
55,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4338605780579338
110,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46918840830694253
220,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.49251400480702806
440,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5061513801122436
330,13.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5014377178340503
0,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.25471682099821
11,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.33569257981080886
22,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3797976992189124
33,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4075446422760218
55,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.44051795378225317
110,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4763878720922362
220,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5000713883198757
440,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5139180223959774
330,14,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5091320313043115
0,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2585588161212508
11,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3407559645115906
22,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.38552633897824506
33,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4136918002136473
55,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4471624612922429
110,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4835734198471173
220,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5076141639699797
440,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5216696523352581
330,14.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5168114722363604
0,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2623929856623235
11,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.34580903583852807
22,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.39124331033650833
33,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4198264372899049
55,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.45379343491254986
110,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.49074433169249293
220,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5151415760896193
440,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5294054933384433
330,14.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5244752712707602
0,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2662189398954493
11,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.35085128016979317
22,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3969480321894411
33,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4259479299467037
55,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46041020063472016
110,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.49789987873763253
220,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5226528595514248
440,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.537124759092311
330,14.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5321226494170286
0,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.27003628423149406
11,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.35588217747438083
22,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.40263991618153255
33,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.43205564684494774
55,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4670120760397548
110,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5050393229964178
220,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5301472396804636
440,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5448266534717106
330,14.4,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.539752817964131
0,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2738446191730275
11,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3609012012526181
22,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.40831836663871524
33,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4381489487923108
55,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4735983702200421
110,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5121619173029178
220,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.537623932165618
440,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5525103704484866
330,14.5,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5473649783902528
0,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.27764354026881954
11,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.36590781847619397
22,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4139827805005157
33,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4442271886704313
55,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4801683837006606
110,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5192669052262847
220,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5450821429702501
440,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.560175093999671
330,14.600000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5549583222718452
0,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2814326380679698
11,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3709014895277071
22,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4196325472516593
33,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4502897113615197
55,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.48672140836004985
110,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5263535209849638
220,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5525210682421471
440,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.567819998014934
330,14.700000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5625320311919388
0,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2852114980736692
11,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.37588166813972745
22,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4252670488531264
33,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.45633585367437757
55,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.493256727350043
110,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5334209893602159
220,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5599398942227439
440,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5754442462032935
330,14.8,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5700852766477223
0,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.28897970069658896
11,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.380847801333368
22,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4308856596726516
33,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.46236494426982044
55,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4997736150152562
110,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5404685256089419
220,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5673377971556144
440,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5830469919990723
330,14.9,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5776172199573747
0,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.29273682120789646
11,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3857993293563633
22,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4364877464146685
33,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4683763035855033
55,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5062713368118318
110,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5474953353758102
220,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5747139431942296
440,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5906273784671024
330,15,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5851270121661528
0,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.2964824296918928
11,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3907356856206511
22,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.44207266804968937
33,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4743692437601416
55,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5127491492255283
110,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5545006146046766
220,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5820674883089746
440,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5981845382071674
330,15.100000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.592613793951723
0,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3002160909982717
11,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.3956562966394535
22,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4476397757431202
33,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.4803430685571254
55,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5192062996891544
110,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.5614835494492955
220,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.58939757819342
440,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.6057175932576782
330,15.200000000000001,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.6000766955287348
0,15.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.30393736469399474
11,15.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.40056058196385363
22,15.3,TT,0.3402027533624288,0.051197512821023014,20.33166777355038,25.845401022240438,13.655107464131943,12.661567338637573,0.453188412783504
